mois,nombre_demandes_deposees,nombre_heures_demandees,nombre_salaries_concernes,libelle,reg,color,nombre_demandes_deposees_fr,nombre_heures_demandees_fr,nombre_salaries_concernes_fr
2020-03,5045.0,918830.0,19535.0,Autres activités de services,28,#F4511E,5 045 demandes,918 830 heures,19 535 salariés
2020-04,5820.0,2353050.0,23855.0,Autres activités de services,28,#F4511E,5 820 demandes,2 353 050 heures,23 855 salariés
2020-05,5565.0,1246685.0,22330.0,Autres activités de services,28,#F4511E,5 565 demandes,1 246 685 heures,22 330 salariés
2020-06,2420.0,507650.0,9830.0,Autres activités de services,28,#F4511E,2 420 demandes,507 650 heures,9 830 salariés
2020-07,1195.0,184740.0,4150.0,Autres activités de services,28,#F4511E,1 195 demandes,184 740 heures,4 150 salariés
2020-08,685.0,98710.0,2260.0,Autres activités de services,28,#F4511E,685 demandes,98 710 heures,2 260 salariés
2020-09,670.0,89455.0,2110.0,Autres activités de services,28,#F4511E,670 demandes,89 455 heures,2 110 salariés
2020-10,2685.0,222935.0,8370.0,Autres activités de services,28,#F4511E,2 685 demandes,222 935 heures,8 370 salariés
2020-11,4990.0,1457235.0,17195.0,Autres activités de services,28,#F4511E,4 990 demandes,1 457 235 heures,17 195 salariés
2020-12,2515.0,707275.0,10200.0,Autres activités de services,28,#F4511E,2 515 demandes,707 275 heures,10 200 salariés
2021-01,1825.0,495290.0,7530.0,Autres activités de services,28,#F4511E,1 825 demandes,495 290 heures,7 530 salariés
2020-03,1920.0,1281435.0,28875.0,Fabrication d'autres produits indus.,28,#5C6BC0,1 920 demandes,1 281 435 heures,28 875 salariés
2020-04,2215.0,3147345.0,36600.0,Fabrication d'autres produits indus.,28,#5C6BC0,2 215 demandes,3 147 345 heures,36 600 salariés
2020-05,2085.0,1525775.0,28275.0,Fabrication d'autres produits indus.,28,#5C6BC0,2 085 demandes,1 525 775 heures,28 275 salariés
2020-06,1205.0,772645.0,15830.0,Fabrication d'autres produits indus.,28,#5C6BC0,1 205 demandes,772 645 heures,15 830 salariés
2020-07,775.0,490840.0,10620.0,Fabrication d'autres produits indus.,28,#5C6BC0,775 demandes,490 840 heures,10 620 salariés
2020-08,455.0,184315.0,5115.0,Fabrication d'autres produits indus.,28,#5C6BC0,455 demandes,184 315 heures,5 115 salariés
2020-09,535.0,370545.0,8680.0,Fabrication d'autres produits indus.,28,#5C6BC0,535 demandes,370 545 heures,8 680 salariés
2020-10,460.0,261095.0,6135.0,Fabrication d'autres produits indus.,28,#5C6BC0,460 demandes,261 095 heures,6 135 salariés
2020-11,640.0,252970.0,6170.0,Fabrication d'autres produits indus.,28,#5C6BC0,640 demandes,252 970 heures,6 170 salariés
2020-12,555.0,210330.0,4785.0,Fabrication d'autres produits indus.,28,#5C6BC0,555 demandes,210 330 heures,4 785 salariés
2021-01,330.0,117680.0,2745.0,Fabrication d'autres produits indus.,28,#5C6BC0,330 demandes,117 680 heures,2 745 salariés
2020-03,8755.0,2946950.0,73850.0,Autres sections NACE 17,28,#AAAAAA,8 755 demandes,2 946 950 heures,73 850 salariés
2020-04,10840.0,7801625.0,97545.0,Autres sections NACE 17,28,#AAAAAA,10 840 demandes,7 801 625 heures,97 545 salariés
2020-05,10270.0,4149940.0,85370.0,Autres sections NACE 17,28,#AAAAAA,10 270 demandes,4 149 940 heures,85 370 salariés
2020-06,4460.0,1636820.0,34735.0,Autres sections NACE 17,28,#AAAAAA,4 460 demandes,1 636 820 heures,34 735 salariés
2020-07,2365.0,761245.0,16520.0,Autres sections NACE 17,28,#AAAAAA,2 365 demandes,761 245 heures,16 520 salariés
2020-08,1435.0,401005.0,8755.0,Autres sections NACE 17,28,#AAAAAA,1 435 demandes,401 005 heures,8 755 salariés
2020-09,1245.0,438865.0,8795.0,Autres sections NACE 17,28,#AAAAAA,1 245 demandes,438 865 heures,8 795 salariés
2020-10,1350.0,352875.0,8575.0,Autres sections NACE 17,28,#AAAAAA,1 350 demandes,352 875 heures,8 575 salariés
2020-11,3330.0,1011945.0,16420.0,Autres sections NACE 17,28,#AAAAAA,3 330 demandes,1 011 945 heures,16 420 salariés
2020-12,2110.0,514290.0,9975.0,Autres sections NACE 17,28,#AAAAAA,2 110 demandes,514 290 heures,9 975 salariés
2021-01,1115.0,274605.0,4975.0,Autres sections NACE 17,28,#AAAAAA,1 115 demandes,274 605 heures,4 975 salariés
2020-03,11660.0,3494590.0,62615.0,Hébergement et restauration,75,#388E3C,11 660 demandes,3 494 590 heures,62 615 salariés
2020-04,12565.0,8731550.0,69210.0,Hébergement et restauration,75,#388E3C,12 565 demandes,8 731 550 heures,69 210 salariés
2020-05,12045.0,6276310.0,65385.0,Hébergement et restauration,75,#388E3C,12 045 demandes,6 276 310 heures,65 385 salariés
2020-06,7540.0,2238215.0,35565.0,Hébergement et restauration,75,#388E3C,7 540 demandes,2 238 215 heures,35 565 salariés
2020-07,4825.0,1126445.0,19800.0,Hébergement et restauration,75,#388E3C,4 825 demandes,1 126 445 heures,19 800 salariés
2020-08,3105.0,621770.0,11505.0,Hébergement et restauration,75,#388E3C,3 105 demandes,621 770 heures,11 505 salariés
2020-09,3595.0,745125.0,14265.0,Hébergement et restauration,75,#388E3C,3 595 demandes,745 125 heures,14 265 salariés
2020-10,7080.0,1030625.0,30915.0,Hébergement et restauration,75,#388E3C,7 080 demandes,1 030 625 heures,30 915 salariés
2020-11,10705.0,5328615.0,55170.0,Hébergement et restauration,75,#388E3C,10 705 demandes,5 328 615 heures,55 170 salariés
2020-12,11285.0,5636600.0,53635.0,Hébergement et restauration,75,#388E3C,11 285 demandes,5 636 600 heures,53 635 salariés
2021-01,8075.0,3836490.0,39875.0,Hébergement et restauration,75,#388E3C,8 075 demandes,3 836 490 heures,39 875 salariés
2020-03,22150.0,5381730.0,104890.0,Commerce,75,#006064,22 150 demandes,5 381 730 heures,104 890 salariés
2020-04,25140.0,13984030.0,127940.0,Commerce,75,#006064,25 140 demandes,13 984 030 heures,127 940 salariés
2020-05,23265.0,5250155.0,102065.0,Commerce,75,#006064,23 265 demandes,5 250 155 heures,102 065 salariés
2020-06,8220.0,1339950.0,25305.0,Commerce,75,#006064,8 220 demandes,1 339 950 heures,25 305 salariés
2020-07,3575.0,516985.0,10000.0,Commerce,75,#006064,3 575 demandes,516 985 heures,10 000 salariés
2020-08,1860.0,239090.0,4980.0,Commerce,75,#006064,1 860 demandes,239 090 heures,4 980 salariés
2020-09,1650.0,248100.0,4755.0,Commerce,75,#006064,1 650 demandes,248 100 heures,4 755 salariés
2020-10,5120.0,324845.0,14930.0,Commerce,75,#006064,5 120 demandes,324 845 heures,14 930 salariés
2020-11,11320.0,3585600.0,51255.0,Commerce,75,#006064,11 320 demandes,3 585 600 heures,51 255 salariés
2020-12,4255.0,925825.0,15285.0,Commerce,75,#006064,4 255 demandes,925 825 heures,15 285 salariés
2021-01,2315.0,442705.0,7960.0,Commerce,75,#006064,2 315 demandes,442 705 heures,7 960 salariés
2020-03,10855.0,3227910.0,82140.0,Act. scientif. et tech. ; services admin. et de soutien,75,#FF8F00,10 855 demandes,3 227 910 heures,82 140 salariés
2020-04,13125.0,7430675.0,90965.0,Act. scientif. et tech. ; services admin. et de soutien,75,#FF8F00,13 125 demandes,7 430 675 heures,90 965 salariés
2020-05,11665.0,3688450.0,69700.0,Act. scientif. et tech. ; services admin. et de soutien,75,#FF8F00,11 665 demandes,3 688 450 heures,69 700 salariés
2020-06,5470.0,1520965.0,26105.0,Act. scientif. et tech. ; services admin. et de soutien,75,#FF8F00,5 470 demandes,1 520 965 heures,26 105 salariés
2020-07,3235.0,797220.0,14080.0,Act. scientif. et tech. ; services admin. et de soutien,75,#FF8F00,3 235 demandes,797 220 heures,14 080 salariés
2020-08,2115.0,442215.0,8520.0,Act. scientif. et tech. ; services admin. et de soutien,75,#FF8F00,2 115 demandes,442 215 heures,8 520 salariés
2020-09,1920.0,483625.0,8480.0,Act. scientif. et tech. ; services admin. et de soutien,75,#FF8F00,1 920 demandes,483 625 heures,8 480 salariés
2020-10,1850.0,410355.0,7850.0,Act. scientif. et tech. ; services admin. et de soutien,75,#FF8F00,1 850 demandes,410 355 heures,7 850 salariés
2020-11,3200.0,944500.0,14560.0,Act. scientif. et tech. ; services admin. et de soutien,75,#FF8F00,3 200 demandes,944 500 heures,14 560 salariés
2020-12,2575.0,718490.0,10595.0,Act. scientif. et tech. ; services admin. et de soutien,75,#FF8F00,2 575 demandes,718 490 heures,10 595 salariés
2021-01,1310.0,369585.0,5295.0,Act. scientif. et tech. ; services admin. et de soutien,75,#FF8F00,1 310 demandes,369 585 heures,5 295 salariés
2020-03,9585.0,1678685.0,35265.0,Autres activités de services,75,#F4511E,9 585 demandes,1 678 685 heures,35 265 salariés
2020-04,11315.0,4342620.0,43360.0,Autres activités de services,75,#F4511E,11 315 demandes,4 342 620 heures,43 360 salariés
2020-05,10795.0,2269785.0,40155.0,Autres activités de services,75,#F4511E,10 795 demandes,2 269 785 heures,40 155 salariés
2020-06,4795.0,1055510.0,19090.0,Autres activités de services,75,#F4511E,4 795 demandes,1 055 510 heures,19 090 salariés
2020-07,2575.0,445975.0,9400.0,Autres activités de services,75,#F4511E,2 575 demandes,445 975 heures,9 400 salariés
2020-08,1505.0,227260.0,4885.0,Autres activités de services,75,#F4511E,1 505 demandes,227 260 heures,4 885 salariés
2020-09,1680.0,227165.0,5390.0,Autres activités de services,75,#F4511E,1 680 demandes,227 165 heures,5 390 salariés
2020-10,5090.0,374500.0,14570.0,Autres activités de services,75,#F4511E,5 090 demandes,374 500 heures,14 570 salariés
2020-11,9220.0,2445600.0,28870.0,Autres activités de services,75,#F4511E,9 220 demandes,2 445 600 heures,28 870 salariés
2020-12,4710.0,1105480.0,16370.0,Autres activités de services,75,#F4511E,4 710 demandes,1 105 480 heures,16 370 salariés
2021-01,3065.0,648555.0,10220.0,Autres activités de services,75,#F4511E,3 065 demandes,648 555 heures,10 220 salariés
2020-03,4115.0,2106190.0,46035.0,Fabrication d'autres produits indus.,75,#5C6BC0,4 115 demandes,2 106 190 heures,46 035 salariés
2020-04,4690.0,5016835.0,57720.0,Fabrication d'autres produits indus.,75,#5C6BC0,4 690 demandes,5 016 835 heures,57 720 salariés
2020-05,4180.0,2338355.0,42725.0,Fabrication d'autres produits indus.,75,#5C6BC0,4 180 demandes,2 338 355 heures,42 725 salariés
2020-06,2105.0,1162445.0,22580.0,Fabrication d'autres produits indus.,75,#5C6BC0,2 105 demandes,1 162 445 heures,22 580 salariés
2020-07,1255.0,733210.0,14065.0,Fabrication d'autres produits indus.,75,#5C6BC0,1 255 demandes,733 210 heures,14 065 salariés
2020-08,755.0,275090.0,7825.0,Fabrication d'autres produits indus.,75,#5C6BC0,755 demandes,275 090 heures,7 825 salariés
2020-09,855.0,534355.0,10685.0,Fabrication d'autres produits indus.,75,#5C6BC0,855 demandes,534 355 heures,10 685 salariés
2020-10,780.0,411480.0,10050.0,Fabrication d'autres produits indus.,75,#5C6BC0,780 demandes,411 480 heures,10 050 salariés
2020-11,1230.0,550150.0,11340.0,Fabrication d'autres produits indus.,75,#5C6BC0,1 230 demandes,550 150 heures,11 340 salariés
2020-12,925.0,412705.0,9575.0,Fabrication d'autres produits indus.,75,#5C6BC0,925 demandes,412 705 heures,9 575 salariés
2021-01,540.0,176785.0,4070.0,Fabrication d'autres produits indus.,75,#5C6BC0,540 demandes,176 785 heures,4 070 salariés
2020-03,19050.0,5077955.0,124070.0,Autres sections NACE 17,75,#AAAAAA,19 050 demandes,5 077 955 heures,124 070 salariés
2020-04,23520.0,13312760.0,165140.0,Autres sections NACE 17,75,#AAAAAA,23 520 demandes,13 312 760 heures,165 140 salariés
2020-05,22180.0,6988010.0,141925.0,Autres sections NACE 17,75,#AAAAAA,22 180 demandes,6 988 010 heures,141 925 salariés
2020-06,9155.0,2823580.0,56530.0,Autres sections NACE 17,75,#AAAAAA,9 155 demandes,2 823 580 heures,56 530 salariés
2020-07,4820.0,1421925.0,29625.0,Autres sections NACE 17,75,#AAAAAA,4 820 demandes,1 421 925 heures,29 625 salariés
2020-08,2775.0,755020.0,17560.0,Autres sections NACE 17,75,#AAAAAA,2 775 demandes,755 020 heures,17 560 salariés
2020-09,2395.0,830920.0,18430.0,Autres sections NACE 17,75,#AAAAAA,2 395 demandes,830 920 heures,18 430 salariés
2020-10,2595.0,659925.0,15985.0,Autres sections NACE 17,75,#AAAAAA,2 595 demandes,659 925 heures,15 985 salariés
2020-11,6710.0,1891020.0,30380.0,Autres sections NACE 17,75,#AAAAAA,6 710 demandes,1 891 020 heures,30 380 salariés
2020-12,4425.0,1178450.0,21480.0,Autres sections NACE 17,75,#AAAAAA,4 425 demandes,1 178 450 heures,21 480 salariés
2021-01,2215.0,518285.0,9095.0,Autres sections NACE 17,75,#AAAAAA,2 215 demandes,518 285 heures,9 095 salariés
2020-03,12630.0,3567610.0,65390.0,Hébergement et restauration,76,#388E3C,12 630 demandes,3 567 610 heures,65 390 salariés
2020-04,13415.0,8612775.0,70795.0,Hébergement et restauration,76,#388E3C,13 415 demandes,8 612 775 heures,70 795 salariés
2020-05,12795.0,6215910.0,66060.0,Hébergement et restauration,76,#388E3C,12 795 demandes,6 215 910 heures,66 060 salariés
2020-06,8140.0,2441725.0,38470.0,Hébergement et restauration,76,#388E3C,8 140 demandes,2 441 725 heures,38 470 salariés
2020-07,5195.0,1357895.0,21445.0,Hébergement et restauration,76,#388E3C,5 195 demandes,1 357 895 heures,21 445 salariés
2020-08,3515.0,781260.0,13240.0,Hébergement et restauration,76,#388E3C,3 515 demandes,781 260 heures,13 240 salariés
2020-09,4095.0,852715.0,15240.0,Hébergement et restauration,76,#388E3C,4 095 demandes,852 715 heures,15 240 salariés
2020-10,8515.0,1488900.0,36435.0,Hébergement et restauration,76,#388E3C,8 515 demandes,1 488 900 heures,36 435 salariés
2020-11,11485.0,5280575.0,55700.0,Hébergement et restauration,76,#388E3C,11 485 demandes,5 280 575 heures,55 700 salariés
2020-12,11925.0,5563805.0,53620.0,Hébergement et restauration,76,#388E3C,11 925 demandes,5 563 805 heures,53 620 salariés
2021-01,8420.0,3674825.0,39365.0,Hébergement et restauration,76,#388E3C,8 420 demandes,3 674 825 heures,39 365 salariés
2020-03,21930.0,5199210.0,101655.0,Commerce,76,#006064,21 930 demandes,5 199 210 heures,101 655 salariés
2020-04,24580.0,13408700.0,123460.0,Commerce,76,#006064,24 580 demandes,13 408 700 heures,123 460 salariés
2020-05,22870.0,5393980.0,100520.0,Commerce,76,#006064,22 870 demandes,5 393 980 heures,100 520 salariés
2020-06,8230.0,1484565.0,27135.0,Commerce,76,#006064,8 230 demandes,1 484 565 heures,27 135 salariés
2020-07,3750.0,585080.0,10890.0,Commerce,76,#006064,3 750 demandes,585 080 heures,10 890 salariés
2020-08,1965.0,286165.0,5450.0,Commerce,76,#006064,1 965 demandes,286 165 heures,5 450 salariés
2020-09,1780.0,287835.0,5320.0,Commerce,76,#006064,1 780 demandes,287 835 heures,5 320 salariés
2020-10,5060.0,394240.0,16280.0,Commerce,76,#006064,5 060 demandes,394 240 heures,16 280 salariés
2020-11,11255.0,3555585.0,45515.0,Commerce,76,#006064,11 255 demandes,3 555 585 heures,45 515 salariés
2020-12,4885.0,1053940.0,16895.0,Commerce,76,#006064,4 885 demandes,1 053 940 heures,16 895 salariés
2021-01,2595.0,486910.0,8430.0,Commerce,76,#006064,2 595 demandes,486 910 heures,8 430 salariés
2020-03,11625.0,3369065.0,83385.0,Act. scientif. et tech. ; services admin. et de soutien,76,#FF8F00,11 625 demandes,3 369 065 heures,83 385 salariés
2020-04,13965.0,8410720.0,99185.0,Act. scientif. et tech. ; services admin. et de soutien,76,#FF8F00,13 965 demandes,8 410 720 heures,99 185 salariés
2020-05,12635.0,4935465.0,89940.0,Act. scientif. et tech. ; services admin. et de soutien,76,#FF8F00,12 635 demandes,4 935 465 heures,89 940 salariés
2020-06,6095.0,2987645.0,48915.0,Act. scientif. et tech. ; services admin. et de soutien,76,#FF8F00,6 095 demandes,2 987 645 heures,48 915 salariés
2020-07,3855.0,2273670.0,36305.0,Act. scientif. et tech. ; services admin. et de soutien,76,#FF8F00,3 855 demandes,2 273 670 heures,36 305 salariés
2020-08,2670.0,1285715.0,26510.0,Act. scientif. et tech. ; services admin. et de soutien,76,#FF8F00,2 670 demandes,1 285 715 heures,26 510 salariés
2020-09,2445.0,1743005.0,27760.0,Act. scientif. et tech. ; services admin. et de soutien,76,#FF8F00,2 445 demandes,1 743 005 heures,27 760 salariés
2020-10,2345.0,1325990.0,24325.0,Act. scientif. et tech. ; services admin. et de soutien,76,#FF8F00,2 345 demandes,1 325 990 heures,24 325 salariés
2020-11,3840.0,1693405.0,29100.0,Act. scientif. et tech. ; services admin. et de soutien,76,#FF8F00,3 840 demandes,1 693 405 heures,29 100 salariés
2020-12,3210.0,1373880.0,23970.0,Act. scientif. et tech. ; services admin. et de soutien,76,#FF8F00,3 210 demandes,1 373 880 heures,23 970 salariés
2021-01,1590.0,567035.0,7545.0,Act. scientif. et tech. ; services admin. et de soutien,76,#FF8F00,1 590 demandes,567 035 heures,7 545 salariés
2020-03,9220.0,1780740.0,38780.0,Autres activités de services,76,#F4511E,9 220 demandes,1 780 740 heures,38 780 salariés
2020-04,10865.0,4500135.0,46845.0,Autres activités de services,76,#F4511E,10 865 demandes,4 500 135 heures,46 845 salariés
2020-05,10485.0,2536325.0,43920.0,Autres activités de services,76,#F4511E,10 485 demandes,2 536 325 heures,43 920 salariés
2020-06,5025.0,1278745.0,23390.0,Autres activités de services,76,#F4511E,5 025 demandes,1 278 745 heures,23 390 salariés
2020-07,2905.0,620985.0,13335.0,Autres activités de services,76,#F4511E,2 905 demandes,620 985 heures,13 335 salariés
2020-08,1830.0,307855.0,7070.0,Autres activités de services,76,#F4511E,1 830 demandes,307 855 heures,7 070 salariés
2020-09,1700.0,299750.0,6675.0,Autres activités de services,76,#F4511E,1 700 demandes,299 750 heures,6 675 salariés
2020-10,4785.0,478885.0,14965.0,Autres activités de services,76,#F4511E,4 785 demandes,478 885 heures,14 965 salariés
2020-11,8785.0,2388445.0,29485.0,Autres activités de services,76,#F4511E,8 785 demandes,2 388 445 heures,29 485 salariés
2020-12,4975.0,1198625.0,18310.0,Autres activités de services,76,#F4511E,4 975 demandes,1 198 625 heures,18 310 salariés
2021-01,3165.0,745335.0,11705.0,Autres activités de services,76,#F4511E,3 165 demandes,745 335 heures,11 705 salariés
2020-03,3690.0,1614805.0,35305.0,Fabrication d'autres produits indus.,76,#5C6BC0,3 690 demandes,1 614 805 heures,35 305 salariés
2020-04,4175.0,3837290.0,43125.0,Fabrication d'autres produits indus.,76,#5C6BC0,4 175 demandes,3 837 290 heures,43 125 salariés
2020-05,3700.0,1822685.0,32290.0,Fabrication d'autres produits indus.,76,#5C6BC0,3 700 demandes,1 822 685 heures,32 290 salariés
2020-06,1835.0,934580.0,16785.0,Fabrication d'autres produits indus.,76,#5C6BC0,1 835 demandes,934 580 heures,16 785 salariés
2020-07,1115.0,683105.0,12635.0,Fabrication d'autres produits indus.,76,#5C6BC0,1 115 demandes,683 105 heures,12 635 salariés
2020-08,670.0,310200.0,8165.0,Fabrication d'autres produits indus.,76,#5C6BC0,670 demandes,310 200 heures,8 165 salariés
2020-09,730.0,569355.0,11255.0,Fabrication d'autres produits indus.,76,#5C6BC0,730 demandes,569 355 heures,11 255 salariés
2020-10,685.0,470590.0,9785.0,Fabrication d'autres produits indus.,76,#5C6BC0,685 demandes,470 590 heures,9 785 salariés
2020-11,1140.0,601000.0,12015.0,Fabrication d'autres produits indus.,76,#5C6BC0,1 140 demandes,601 000 heures,12 015 salariés
2020-12,850.0,534775.0,10660.0,Fabrication d'autres produits indus.,76,#5C6BC0,850 demandes,534 775 heures,10 660 salariés
2021-01,435.0,205085.0,4695.0,Fabrication d'autres produits indus.,76,#5C6BC0,435 demandes,205 085 heures,4 695 salariés
2020-03,19650.0,4883030.0,122635.0,Autres sections NACE 17,76,#AAAAAA,19 650 demandes,4 883 030 heures,122 635 salariés
2020-04,23775.0,13494695.0,167880.0,Autres sections NACE 17,76,#AAAAAA,23 775 demandes,13 494 695 heures,167 880 salariés
2020-05,22720.0,7836940.0,158825.0,Autres sections NACE 17,76,#AAAAAA,22 720 demandes,7 836 940 heures,158 825 salariés
2020-06,9780.0,3846115.0,79585.0,Autres sections NACE 17,76,#AAAAAA,9 780 demandes,3 846 115 heures,79 585 salariés
2020-07,5210.0,2344155.0,50635.0,Autres sections NACE 17,76,#AAAAAA,5 210 demandes,2 344 155 heures,50 635 salariés
2020-08,3105.0,1186135.0,33370.0,Autres sections NACE 17,76,#AAAAAA,3 105 demandes,1 186 135 heures,33 370 salariés
2020-09,2660.0,1478370.0,34690.0,Autres sections NACE 17,76,#AAAAAA,2 660 demandes,1 478 370 heures,34 690 salariés
2020-10,2720.0,1148150.0,30695.0,Autres sections NACE 17,76,#AAAAAA,2 720 demandes,1 148 150 heures,30 695 salariés
2020-11,6870.0,2281405.0,44940.0,Autres sections NACE 17,76,#AAAAAA,6 870 demandes,2 281 405 heures,44 940 salariés
2020-12,4695.0,1708135.0,36070.0,Autres sections NACE 17,76,#AAAAAA,4 695 demandes,1 708 135 heures,36 070 salariés
2021-01,2285.0,676555.0,10510.0,Autres sections NACE 17,76,#AAAAAA,2 285 demandes,676 555 heures,10 510 salariés
2020-03,6810.0,1970050.0,36670.0,Hébergement et restauration,52,#388E3C,6 810 demandes,1 970 050 heures,36 670 salariés
2020-04,7220.0,4844430.0,40230.0,Hébergement et restauration,52,#388E3C,7 220 demandes,4 844 430 heures,40 230 salariés
2020-05,6990.0,3494875.0,37930.0,Hébergement et restauration,52,#388E3C,6 990 demandes,3 494 875 heures,37 930 salariés
2020-06,4455.0,1201190.0,21600.0,Hébergement et restauration,52,#388E3C,4 455 demandes,1 201 190 heures,21 600 salariés
2020-07,3115.0,651920.0,12260.0,Hébergement et restauration,52,#388E3C,3 115 demandes,651 920 heures,12 260 salariés
2020-08,2075.0,338465.0,7325.0,Hébergement et restauration,52,#388E3C,2 075 demandes,338 465 heures,7 325 salariés
2020-09,2190.0,372600.0,7935.0,Hébergement et restauration,52,#388E3C,2 190 demandes,372 600 heures,7 935 salariés
2020-10,4285.0,513540.0,18255.0,Hébergement et restauration,52,#388E3C,4 285 demandes,513 540 heures,18 255 salariés
2020-11,6070.0,2851195.0,30605.0,Hébergement et restauration,52,#388E3C,6 070 demandes,2 851 195 heures,30 605 salariés
2020-12,6200.0,3018315.0,29460.0,Hébergement et restauration,52,#388E3C,6 200 demandes,3 018 315 heures,29 460 salariés
2021-01,4610.0,2097595.0,22395.0,Hébergement et restauration,52,#388E3C,4 610 demandes,2 097 595 heures,22 395 salariés
2020-03,12430.0,3309335.0,67040.0,Commerce,52,#006064,12 430 demandes,3 309 335 heures,67 040 salariés
2020-04,13980.0,8729280.0,82775.0,Commerce,52,#006064,13 980 demandes,8 729 280 heures,82 775 salariés
2020-05,12755.0,3207655.0,64670.0,Commerce,52,#006064,12 755 demandes,3 207 655 heures,64 670 salariés
2020-06,4790.0,835740.0,17510.0,Commerce,52,#006064,4 790 demandes,835 740 heures,17 510 salariés
2020-07,1920.0,286305.0,6520.0,Commerce,52,#006064,1 920 demandes,286 305 heures,6 520 salariés
2020-08,910.0,118310.0,2870.0,Commerce,52,#006064,910 demandes,118 310 heures,2 870 salariés
2020-09,825.0,125535.0,3040.0,Commerce,52,#006064,825 demandes,125 535 heures,3 040 salariés
2020-10,2880.0,185970.0,9480.0,Commerce,52,#006064,2 880 demandes,185 970 heures,9 480 salariés
2020-11,6325.0,2225365.0,29970.0,Commerce,52,#006064,6 325 demandes,2 225 365 heures,29 970 salariés
2020-12,2360.0,489090.0,9350.0,Commerce,52,#006064,2 360 demandes,489 090 heures,9 350 salariés
2021-01,1375.0,226940.0,4725.0,Commerce,52,#006064,1 375 demandes,226 940 heures,4 725 salariés
2020-03,7175.0,2845220.0,72225.0,Act. scientif. et tech. ; services admin. et de soutien,52,#FF8F00,7 175 demandes,2 845 220 heures,72 225 salariés
2020-04,8675.0,6238460.0,76940.0,Act. scientif. et tech. ; services admin. et de soutien,52,#FF8F00,8 675 demandes,6 238 460 heures,76 940 salariés
2020-05,7775.0,3072715.0,58520.0,Act. scientif. et tech. ; services admin. et de soutien,52,#FF8F00,7 775 demandes,3 072 715 heures,58 520 salariés
2020-06,4045.0,1408360.0,25785.0,Act. scientif. et tech. ; services admin. et de soutien,52,#FF8F00,4 045 demandes,1 408 360 heures,25 785 salariés
2020-07,2420.0,787980.0,14405.0,Act. scientif. et tech. ; services admin. et de soutien,52,#FF8F00,2 420 demandes,787 980 heures,14 405 salariés
2020-08,1580.0,396525.0,8745.0,Act. scientif. et tech. ; services admin. et de soutien,52,#FF8F00,1 580 demandes,396 525 heures,8 745 salariés
2020-09,1465.0,482090.0,8245.0,Act. scientif. et tech. ; services admin. et de soutien,52,#FF8F00,1 465 demandes,482 090 heures,8 245 salariés
2020-10,1355.0,365695.0,7110.0,Act. scientif. et tech. ; services admin. et de soutien,52,#FF8F00,1 355 demandes,365 695 heures,7 110 salariés
2020-11,2330.0,751530.0,12980.0,Act. scientif. et tech. ; services admin. et de soutien,52,#FF8F00,2 330 demandes,751 530 heures,12 980 salariés
2020-12,1835.0,523015.0,8850.0,Act. scientif. et tech. ; services admin. et de soutien,52,#FF8F00,1 835 demandes,523 015 heures,8 850 salariés
2021-01,960.0,288805.0,4860.0,Act. scientif. et tech. ; services admin. et de soutien,52,#FF8F00,960 demandes,288 805 heures,4 860 salariés
2020-03,6645.0,1102360.0,25080.0,Autres activités de services,52,#F4511E,6 645 demandes,1 102 360 heures,25 080 salariés
2020-04,7820.0,2923215.0,31725.0,Autres activités de services,52,#F4511E,7 820 demandes,2 923 215 heures,31 725 salariés
2020-05,7495.0,1469085.0,28695.0,Autres activités de services,52,#F4511E,7 495 demandes,1 469 085 heures,28 695 salariés
2020-06,3480.0,606310.0,13550.0,Autres activités de services,52,#F4511E,3 480 demandes,606 310 heures,13 550 salariés
2020-07,1660.0,234525.0,5640.0,Autres activités de services,52,#F4511E,1 660 demandes,234 525 heures,5 640 salariés
2020-08,825.0,106125.0,2475.0,Autres activités de services,52,#F4511E,825 demandes,106 125 heures,2 475 salariés
2020-09,775.0,112260.0,2425.0,Autres activités de services,52,#F4511E,775 demandes,112 260 heures,2 425 salariés
2020-10,3260.0,188430.0,9175.0,Autres activités de services,52,#F4511E,3 260 demandes,188 430 heures,9 175 salariés
2020-11,6405.0,1566970.0,20575.0,Autres activités de services,52,#F4511E,6 405 demandes,1 566 970 heures,20 575 salariés
2020-12,3490.0,690930.0,12480.0,Autres activités de services,52,#F4511E,3 490 demandes,690 930 heures,12 480 salariés
2021-01,2465.0,422680.0,7940.0,Autres activités de services,52,#F4511E,2 465 demandes,422 680 heures,7 940 salariés
2020-03,2970.0,2217210.0,50930.0,Fabrication d'autres produits indus.,52,#5C6BC0,2 970 demandes,2 217 210 heures,50 930 salariés
2020-04,3390.0,5312850.0,64280.0,Fabrication d'autres produits indus.,52,#5C6BC0,3 390 demandes,5 312 850 heures,64 280 salariés
2020-05,3090.0,2119065.0,43550.0,Fabrication d'autres produits indus.,52,#5C6BC0,3 090 demandes,2 119 065 heures,43 550 salariés
2020-06,1830.0,936800.0,22070.0,Fabrication d'autres produits indus.,52,#5C6BC0,1 830 demandes,936 800 heures,22 070 salariés
2020-07,1145.0,509405.0,13810.0,Fabrication d'autres produits indus.,52,#5C6BC0,1 145 demandes,509 405 heures,13 810 salariés
2020-08,605.0,161710.0,6030.0,Fabrication d'autres produits indus.,52,#5C6BC0,605 demandes,161 710 heures,6 030 salariés
